year,state,log_cost,num_storms
2010,MONTANA,615.3599384984302,1179
2010,NEBRASKA,2454.604931503179,1998
2010,NEVADA,665.469467467251,229
2010,NEW HAMPSHIRE,524.6399297089624,228
2010,NEW JERSEY,2452.812783471575,730
2010,NEW MEXICO,1112.239508623212,761
2010,NEW YORK,5233.5732067176605,1421
2010,NORTH CAROLINA,5512.379530786106,2228
2010,NORTH DAKOTA,2604.8437856629043,1420
2010,OHIO,7145.701403526729,1457
2010,OKLAHOMA,1580.4274029737562,1140
2010,OREGON,122.91415895143516,351
2010,PENNSYLVANIA,5687.290716580969,1191
2010,RHODE ISLAND,270.9508309417158,44
2010,SOUTH CAROLINA,4463.1443144467385,1134
2010,SOUTH DAKOTA,1944.8414494084311,1957
2010,TENNESSEE,5898.114015979953,1456
2010,TEXAS,6981.098785946132,2801
2010,UTAH,389.6396707931381,421
2010,VERMONT,2107.2206607308462,327
2010,VIRGINIA,9585.23365063023,2358
2010,WASHINGTON,798.7636668206458,299
2010,WEST VIRGINIA,2498.911832439997,674
2010,WISCONSIN,4108.5217031264965,1437
2010,WYOMING,647.8919689153954,966
2011,ALABAMA,11438.043399917484,2138
2011,ARIZONA,1934.7894459861407,439
2011,ARKANSAS,9800.404176494736,2251
2011,CALIFORNIA,2551.342380345491,774
2011,COLORADO,800.6491935009311,1509
2011,CONNECTICUT,905.1272299716326,275
2011,DELAWARE,586.2653944600867,169
2011,FLORIDA,2813.478921182736,1007
2011,GEORGIA,9264.683633365743,1959
2011,IDAHO,467.8423657514985,259
2011,ILLINOIS,7729.36466738164,2567
2011,INDIANA,4238.7835540444285,1731
2011,IOWA,8370.92587286543,1929
2011,KANSAS,3753.2508835484996,3272
2011,KENTUCKY,7123.0451790192365,2528
2011,LOUISIANA,4672.260275679006,898
2011,MAINE,178.9159134233681,660
2011,MARYLAND,2710.0624311539996,990
2011,MASSACHUSETTS,2127.633742345169,487
2011,MICHIGAN,2706.1035935177442,1246
2011,MINNESOTA,1835.830768154642,1457
2011,MISSISSIPPI,10156.361658077136,1663
2011,MISSOURI,4451.45288926968,2822
2011,MONTANA,379.7001589214584,1506
2011,NEBRASKA,3283.957979337979,2221
2011,NEVADA,650.3534383766491,178
2011,NEW HAMPSHIRE,910.2001452028413,348
2011,NEW JERSEY,2920.938214851811,956
2011,NEW MEXICO,424.4683669679563,564
2011,NEW YORK,7451.5257295412075,2113
2011,NORTH CAROLINA,5811.309506040129,2341
2011,NORTH DAKOTA,2635.0386161509145,1421
2011,OHIO,10795.651542637406,2213
2011,OKLAHOMA,2614.449653864319,2043
2011,OREGON,173.02482948480193,320
2011,PENNSYLVANIA,7710.7601021221735,1859
2011,RHODE ISLAND,185.14987368353488,51
2011,SOUTH CAROLINA,7458.016840154789,1684
2011,SOUTH DAKOTA,1549.5695943662422,1847
2011,TENNESSEE,8309.867436048387,1948
2011,TEXAS,9284.855363503788,3109
2011,UTAH,597.264515766339,354
2011,VERMONT,3361.7079514467137,560
2011,VIRGINIA,8814.672655386781,2433
2011,WASHINGTON,660.3107732370236,280
2011,WEST VIRGINIA,3517.178711544744,992
2011,WISCONSIN,3419.2551806828915,1457
2011,WYOMING,611.9336313932095,931
2012,ALABAMA,2917.043655538062,1263
2012,ARIZONA,1938.954915784374,464
2012,ARKANSAS,6140.022010063798,1205
2012,CALIFORNIA,2478.038011608548,824
2012,COLORADO,391.2633534130628,1015
2012,CONNECTICUT,838.8600981374017,244
2012,DELAWARE,768.2523373414397,148
2012,FLORIDA,3661.332074922504,1206
2012,GEORGIA,6160.549064346377,1297
2012,IDAHO,639.6775803506644,306
2012,ILLINOIS,2292.63147996037,1520
2012,INDIANA,2350.8490151110836,1348
2012,IOWA,4955.968247845778,1456
2012,KANSAS,1699.2616626907077,1812
2012,KENTUCKY,4571.188590836996,2033
2012,LOUISIANA,3800.331745519056,774
2012,MAINE,48.21279068305671,260
2012,MARYLAND,3045.0044240975626,917
2012,MASSACHUSETTS,1601.6488712364464,389
2012,MICHIGAN,1973.477988597875,936
2012,MINNESOTA,1673.0292477934324,1545
2012,MISSISSIPPI,6294.595837904389,1004
2012,MISSOURI,2099.086490189087,1378
2012,MONTANA,392.30065825851943,990
2012,NEBRASKA,1902.6898400597377,1300
2012,NEVADA,812.8744846708476,227
2012,NEW HAMPSHIRE,450.2059078154424,221
2012,NEW JERSEY,3491.0391005728243,788
2012,NEW MEXICO,525.1184836896396,602
2012,NEW YORK,6024.709173225359,1527
2012,NORTH CAROLINA,4087.8211608193205,1846
2012,NORTH DAKOTA,396.1407854749451,637
2012,OHIO,7752.194983458115,1735
2012,OKLAHOMA,1738.309766340743,1216
2012,OREGON,518.7025507433156,478
2012,PENNSYLVANIA,7442.2315950544535,1609
2012,RHODE ISLAND,325.95437199976095,86
2012,SOUTH CAROLINA,5206.6566501154575,1214
2012,SOUTH DAKOTA,637.2225120615623,1187
2012,TENNESSEE,4787.323180644855,1336
2012,TEXAS,8707.051072999882,3408
2012,UTAH,363.36232990503646,307
2012,VERMONT,1919.20801923846,350
2012,VIRGINIA,7171.39123312301,2082
2012,WASHINGTON,718.0318358810536,416
2012,WEST VIRGINIA,3650.4023025365573,851
2012,WISCONSIN,2188.693512960162,1114
2012,WYOMING,203.15699231950492,946
2013,ALABAMA,2275.9180279829757,884
2013,ARIZONA,1905.1645529982281,474
2013,ARKANSAS,5330.271543902308,1185
2013,CALIFORNIA,1810.7179379497118,656
2013,COLORADO,793.2899187479319,1298
2013,CONNECTICUT,624.7790303932258,187
2013,DELAWARE,285.3539977608699,129
2013,FLORIDA,2235.0465083770832,807
2013,GEORGIA,5602.165186735725,920
2013,IDAHO,362.02300123175394,267
2013,ILLINOIS,4258.664008238733,1712
2013,INDIANA,2874.709465956379,1175
2013,IOWA,7626.966530799362,1973
2013,KANSAS,1791.2246061395037,2339
2013,KENTUCKY,3556.4806049550252,1453
2013,LOUISIANA,2162.444569729997,553
2013,MAINE,352.3955428609113,564
2013,MARYLAND,644.8385272672526,586
2013,MASSACHUSETTS,1772.852945692657,433
2013,MICHIGAN,3356.2962061867192,1177
2013,MINNESOTA,1271.862818152302,1637
2013,MISSISSIPPI,3401.846795730461,655
2013,MISSOURI,2482.010508449276,1775
2013,MONTANA,559.3444495913312,1652
2013,NEBRASKA,1868.468779953969,1573
2013,NEVADA,747.060185629112,192
2013,NEW HAMPSHIRE,633.8081621385126,260
2013,NEW JERSEY,1721.4041823081627,715
2013,NEW MEXICO,1581.8254025098322,771
2013,NEW YORK,6956.971829793786,1647
2013,NORTH CAROLINA,3137.2211004486894,1229
2013,NORTH DAKOTA,916.7672813716415,1148
2013,OHIO,8705.744731404291,1766
2013,OKLAHOMA,2496.792944662891,1596
2013,OREGON,78.9712715392396,269
2013,PENNSYLVANIA,8090.323542195925,1755
2013,RHODE ISLAND,216.91758278402224,62
2013,SOUTH CAROLINA,4043.0744306899655,904
2013,SOUTH DAKOTA,2068.0196740833258,1536
2013,TENNESSEE,5368.744226351357,1121
2013,TEXAS,6507.582376252272,3287
2013,UTAH,656.7381531393227,410
2013,VERMONT,2216.803745975089,305
2013,VIRGINIA,2906.498682563733,1553
2013,WASHINGTON,650.7326960036119,229
2013,WEST VIRGINIA,2577.459894684989,753
2013,WISCONSIN,2585.9516850829323,1132
2013,WYOMING,615.6463729477688,1390
2014,ALABAMA,2034.5524200915722,825
2014,ARIZONA,1994.445172412138,492
2014,ARKANSAS,5246.307318085688,1235
2014,CALIFORNIA,2685.2179935699755,912
2014,COLORADO,618.4979220075661,1424
2014,CONNECTICUT,424.2693303666254,164
2014,DELAWARE,342.05440603097685,145
2014,FLORIDA,3592.901686082061,1090
2014,GEORGIA,4749.794341489816,1146
2014,IDAHO,511.3638269070023,381
2014,ILLINOIS,3234.2165127886506,1583
2014,INDIANA,2232.354813807954,1192
2014,IOWA,7413.6439836985655,2522
2014,KANSAS,1862.3547928946284,2397
2014,KENTUCKY,2977.9495824652295,1693
2014,LOUISIANA,1399.4929205911806,593
2014,MAINE,284.872511550039,382
2014,MARYLAND,899.25504414528,944
2014,MASSACHUSETTS,2546.4888697491847,507
2014,MICHIGAN,2450.9530595193373,1151
2014,MINNESOTA,1222.524996058044,1788
2014,MISSISSIPPI,4466.795731835635,899
2014,MISSOURI,1814.5146043841887,1559
2014,MONTANA,328.0215153263652,1271
2014,NEBRASKA,3624.259085334667,2066
2014,NEVADA,1224.4986462406866,270
2014,NEW HAMPSHIRE,476.56323241614734,261
2014,NEW JERSEY,1670.6590962779,846
2014,NEW MEXICO,1209.2968559043936,748
2014,NEW YORK,7010.9870574453425,1659
2014,NORTH CAROLINA,2908.2509255356717,1540
2014,NORTH DAKOTA,965.1232467895409,876
2014,OHIO,5345.175221618827,1451
2014,OKLAHOMA,956.4922163631887,861
2014,OREGON,278.9549764140913,341
2014,PENNSYLVANIA,5507.901546480251,1621
2014,RHODE ISLAND,123.9492720542878,48
2014,SOUTH CAROLINA,2383.613267499009,756
2014,SOUTH DAKOTA,692.144173974031,1322
2014,TENNESSEE,4168.359614244951,1133
2014,TEXAS,5965.813007012299,3256
2014,UTAH,588.8217100815847,308
2014,VERMONT,1389.147647317175,179
2014,VIRGINIA,3462.6950541958036,1836
2014,WASHINGTON,977.0036112450653,407
2014,WEST VIRGINIA,3414.8884494145723,1043
2014,WISCONSIN,1938.4962562484889,1245
2014,WYOMING,284.45199615591,1451
2015,ALABAMA,1409.8234531835417,868
2015,ARIZONA,1855.8595558585066,491
2015,ARKANSAS,2375.746714209408,1156
2015,CALIFORNIA,1825.456560652554,866
2015,COLORADO,670.1619619058048,1235
2015,CONNECTICUT,417.32933180919866,160
2015,DELAWARE,316.1704324462787,129
2015,FLORIDA,3066.09896088799,1119
2015,GEORGIA,4942.482284049783,1322
2015,IDAHO,355.00315277979485,347
2015,ILLINOIS,3331.105225341201,1661
2015,INDIANA,2480.7900553405425,1282
2015,IOWA,5932.758960280736,2092
2015,KANSAS,1723.339063357737,2021
2015,KENTUCKY,4876.713783386462,2304
2015,LOUISIANA,1804.1928883952546,645
2015,MAINE,75.58624548198583,431
2015,MARYLAND,1786.053984182153,825
2015,MASSACHUSETTS,2130.8007819750055,581
2015,MICHIGAN,1484.0250253613033,812
2015,MINNESOTA,601.7282980826074,1175
2015,MISSISSIPPI,4426.727476654508,791
2015,MISSOURI,3065.618252607759,2315
2015,MONTANA,322.3092100708611,773
2015,NEBRASKA,2146.9070349831063,1450
2015,NEVADA,870.6596550766378,234
2015,NEW HAMPSHIRE,83.5425484325517,182
2015,NEW JERSEY,1666.7172349419093,649
2015,NEW MEXICO,947.7993555362847,716
2015,NEW YORK,5401.697787912585,1143
2015,NORTH CAROLINA,3318.4798028610535,1315
2015,NORTH DAKOTA,501.7230372830036,809
2015,OHIO,5113.950124587894,1375
2015,OKLAHOMA,3269.504325330221,1760
2015,OREGON,673.5082260515321,330
2015,PENNSYLVANIA,5656.092940284252,1356
2015,RHODE ISLAND,361.3323964956851,109
2015,SOUTH CAROLINA,5829.301730059635,1229
2015,SOUTH DAKOTA,757.9263937762879,1677
2015,TENNESSEE,3340.2163781789923,1157
2015,TEXAS,10388.321464418856,4661
2015,UTAH,398.0995870871353,306
2015,VERMONT,1162.498257441373,203
2015,VIRGINIA,4327.098765426053,1677
2015,WASHINGTON,730.5705310338199,464
2015,WEST VIRGINIA,3254.6422619944574,810
2015,WISCONSIN,1757.4896850974,778
2015,WYOMING,375.01636970904127,1009
2016,ALABAMA,2067.6789977605567,678
2016,ARIZONA,1248.131472037699,407
2016,ARKANSAS,1200.7345348519857,731
2016,CALIFORNIA,1291.282741985321,1021
2016,COLORADO,324.94587719880815,1330
2016,CONNECTICUT,975.5113387367745,189
2016,DELAWARE,57.85240728335841,263
2016,FLORIDA,3212.4417040923936,963
2016,GEORGIA,3879.1194227748083,1026
2016,IDAHO,270.2929143704931,242
2016,ILLINOIS,3204.9455074094726,1302
2016,INDIANA,2476.184866076512,1022
2016,IOWA,3360.75529065188,1799
2016,KANSAS,1685.090489306456,2223
2016,KENTUCKY,3951.416949087569,1937
2016,LOUISIANA,2468.3734530867805,721
2016,MAINE,59.86726591739157,369
2016,MARYLAND,508.9623388928653,805
2016,MASSACHUSETTS,4328.145649936393,756
2016,MICHIGAN,1627.6245427589233,796
2016,MINNESOTA,1492.779423190254,1746
2016,MISSISSIPPI,7049.500281807905,1003
2016,MISSOURI,1870.2442710481505,1367
2016,MONTANA,253.32995340232458,944
2016,NEBRASKA,1665.6013120960213,1547
2016,NEVADA,490.9390766223613,167
2016,NEW HAMPSHIRE,30.380013309151078,163
2016,NEW JERSEY,501.175916190571,653
2016,NEW MEXICO,566.2686881607739,477
2016,NEW YORK,5610.961073026932,1137
2016,NORTH CAROLINA,5658.020836889602,1614
2016,NORTH DAKOTA,1178.344779491511,1084
2016,OHIO,4224.602356290872,1044
2016,OKLAHOMA,2302.5260083867693,1190
2016,OREGON,307.9922726755793,284
2016,PENNSYLVANIA,4116.468918016135,856
2016,RHODE ISLAND,733.90725719842,151
2016,SOUTH CAROLINA,2700.941954012882,1061
2016,SOUTH DAKOTA,557.1001230463969,1694
2016,TENNESSEE,5260.240537875065,1403
2016,TEXAS,6950.789228200822,3222
2016,UTAH,302.29298127216936,343
2016,VERMONT,1426.480147917767,207
2016,VIRGINIA,4670.649335289108,2182
2016,WASHINGTON,669.1944631677782,282
2016,WEST VIRGINIA,3045.079656297221,878
2016,WISCONSIN,2737.7822364681465,1102
2016,WYOMING,134.1476392004643,1599
2017,ALABAMA,2382.143304937145,1198
2017,ARIZONA,1419.530617408305,438
2017,ARKANSAS,2620.6566046884177,1028
2017,CALIFORNIA,3516.549618084089,1691
2017,COLORADO,431.08866590610546,1080
2017,CONNECTICUT,585.7837595713825,186
2017,DELAWARE,14.387371636790224,145
2017,FLORIDA,3301.5187549087777,1045
2017,GEORGIA,8007.493263426551,1469
2017,IDAHO,1559.0520778604098,492
2017,ILLINOIS,3821.12096008305,1648
2017,INDIANA,2687.7182642961243,942
2017,IOWA,3048.957255058091,1880
2017,KANSAS,1172.0029446712588,2138
2017,KENTUCKY,4376.461854450387,1300
2017,LOUISIANA,1807.9308629685813,740
2017,MAINE,120.2357636934393,361
2017,MARYLAND,216.70538119921545,807
2017,MASSACHUSETTS,3180.3938249262546,709
2017,MICHIGAN,2112.1500163437886,619
2017,MINNESOTA,1157.5240661643052,1298
2017,MISSISSIPPI,7069.742207868886,990
2017,MISSOURI,3849.1205507921795,2194
2017,MONTANA,197.8418767973017,850
2017,NEBRASKA,1554.5279603725862,1539
2017,NEVADA,510.5261879347863,244
2017,NEW HAMPSHIRE,587.8737263589063,294
2017,NEW JERSEY,423.60510511521824,585
2017,NEW MEXICO,744.562549373215,734
2017,NEW YORK,10089.209806185858,1906
2017,NORTH CAROLINA,3498.2849183078447,1177
2017,NORTH DAKOTA,778.1748408528682,720
2017,OHIO,6098.42783619635,1473
2017,OKLAHOMA,2707.657754210119,1590
2017,OREGON,178.9467807795997,344
2017,PENNSYLVANIA,6234.330148437405,1492
2017,RHODE ISLAND,186.8954930704939,68
2017,SOUTH CAROLINA,1803.9853928804007,886
2017,SOUTH DAKOTA,108.2730439831074,1285
2017,TENNESSEE,5502.475884375035,1357
2017,TEXAS,7332.27224633757,3384
2017,UTAH,462.3360913829126,258
2017,VERMONT,2230.482160245168,340
2017,VIRGINIA,3162.05792432248,1547
2017,WASHINGTON,865.225849575503,525
2017,WEST VIRGINIA,2178.99435999448,611
2017,WISCONSIN,4179.0615068040615,1322
2017,WYOMING,151.23436556376188,1634
2019,ALABAMA,1408.3520354175082,1022
2019,ARIZONA,1652.7724495606328,465
2019,ARKANSAS,2040.5470833567265,1025
2019,CALIFORNIA,2452.4645866081282,2454
2019,COLORADO,298.95877224893474,1681
2019,CONNECTICUT,780.7491440660056,208
2019,DELAWARE,0.0,130
2019,FLORIDA,1840.6976644092726,845
2019,GEORGIA,4297.022181385355,931
2019,IDAHO,441.981047002377,559
2019,ILLINOIS,2326.9144870383107,1995
2019,INDIANA,3682.3540038440824,1412
2019,IOWA,3450.617907259915,2175
2019,KANSAS,1841.5654698357446,2656
2019,KENTUCKY,4641.466836448,1380
2019,LOUISIANA,2130.041632298859,663
2019,MAINE,75.51632934935661,313
2019,MARYLAND,434.51041002548834,1080
2019,MASSACHUSETTS,3474.3582132467723,846
2019,MICHIGAN,2604.997981212032,1018
2019,MINNESOTA,1995.2529956640378,2094
2019,MISSISSIPPI,7939.174884224782,1020
2019,MISSOURI,3707.36398859822,2117
2019,MONTANA,120.52578318415082,1297
2019,NEBRASKA,2386.3634001102682,2055
2019,NEVADA,234.7760940148238,283
2019,NEW HAMPSHIRE,53.229452843446275,128
2019,NEW JERSEY,489.53340507824873,866
2019,NEW MEXICO,634.037492689297,734
2019,NEW YORK,9688.00077749755,2322
2019,NORTH CAROLINA,5192.229193710872,1379
2019,NORTH DAKOTA,653.6668788800911,1095
2019,OHIO,8189.454539879887,2205
2019,OKLAHOMA,3348.0220834690276,1670
2019,OREGON,367.3331888506019,271
2019,PENNSYLVANIA,6768.233822231645,2395
2019,RHODE ISLAND,390.99405987923774,92
2019,SOUTH CAROLINA,1435.086957726125,801
2019,SOUTH DAKOTA,3109.0763620413195,2460
2019,TENNESSEE,3974.76250245229,1022
2019,TEXAS,6616.108229727476,3492
2019,UTAH,53.226219937937664,339
2019,VERMONT,2332.4811682296754,308
2019,VIRGINIA,5915.6421289438385,2288
2019,WASHINGTON,447.9931284460801,405
2019,WEST VIRGINIA,3095.100375910987,919
2019,WISCONSIN,3608.508245373185,1511
2019,WYOMING,138.09609636263286,1090
2020,ALABAMA,2091.0877679246437,1341
2020,ARIZONA,707.4073451973617,224
2020,ARKANSAS,1958.9778275093702,1073
2020,CALIFORNIA,842.9275881957232,1345
2020,COLORADO,171.90158448322433,1620
2020,CONNECTICUT,1029.1602721494821,223
2020,DELAWARE,0.0,182
2020,FLORIDA,2164.1882723030976,1194
2020,GEORGIA,6273.241537224345,1524
2020,IDAHO,323.27366743097645,445
2020,ILLINOIS,2434.2237083056802,1707
2020,INDIANA,2452.8448958141803,918
2020,IOWA,558.2381781010514,1378
2020,KANSAS,950.5125765837614,1734
2020,KENTUCKY,3756.755574146337,1236
2020,LOUISIANA,3292.2400261171583,752
2020,MAINE,110.26258177547531,362
2020,MARYLAND,2976.790743451363,1064
2020,MASSACHUSETTS,4243.859466719568,834
2020,MICHIGAN,2675.792570888462,800
2020,MINNESOTA,1162.5039594867221,1573
2020,MISSISSIPPI,7787.0578526500185,1028
2020,MISSOURI,2473.8683631023046,1476
2020,MONTANA,359.7800444369107,1295
2020,NEBRASKA,950.215720250801,1572
2020,NEVADA,137.56457347920053,260
2020,NEW HAMPSHIRE,153.34220135318952,218
2020,NEW JERSEY,391.6249053841306,945
2020,NEW MEXICO,401.3568329705075,388
2020,NEW YORK,7155.451197926987,1850
2020,NORTH CAROLINA,5918.65073452324,1646
2020,NORTH DAKOTA,706.7990842367836,916
2020,OHIO,6598.228906627613,1820
2020,OKLAHOMA,2223.906356150823,1453
2020,OREGON,238.87864471990687,266
2020,PENNSYLVANIA,6013.003388492595,1942
2020,RHODE ISLAND,456.7278109392237,94
2020,SOUTH CAROLINA,1918.77733844605,824
2020,SOUTH DAKOTA,651.4509299121628,2093
2020,TENNESSEE,3394.495831192101,1110
2020,TEXAS,5158.0658829223385,2906
2020,UTAH,46.04830775485773,240
2020,VERMONT,1319.0229160195597,211
2020,VIRGINIA,6506.752453940956,2338
2020,WASHINGTON,505.7883070995654,421
2020,WEST VIRGINIA,3415.626007812909,909
2020,WISCONSIN,2206.5888404722546,958
2020,WYOMING,32.64382207013585,993
2021,ALABAMA,1764.0058682775218,1053
2021,ARIZONA,2816.4779723116176,832
2021,ARKANSAS,976.9757185351933,799
2021,CALIFORNIA,1619.0685357425507,1531
2021,COLORADO,937.7053915187655,1190
2021,CONNECTICUT,943.8748862908177,279
2021,DELAWARE,0.0,84
2021,FLORIDA,1749.6831834760578,857
2021,GEORGIA,2748.2006337492326,764
2021,IDAHO,379.8274584232331,250
2021,ILLINOIS,1077.796122100241,1321
2021,INDIANA,2403.0167333767745,868
2021,IOWA,576.2229891227726,1025
2021,KANSAS,792.5878824769726,1636
2021,KENTUCKY,2392.840020133537,1380
2021,LOUISIANA,2391.8232506645422,616
2021,MAINE,139.48563593999765,215
2021,MARYLAND,3808.229416753757,1047
2021,MASSACHUSETTS,2706.753193594872,539
2021,MICHIGAN,2134.2738818668654,771
2021,MINNESOTA,836.6824724531432,931
2021,MISSISSIPPI,6925.0569166720825,1053
2021,MISSOURI,2160.9124000715933,1388
2021,MONTANA,264.8858910332783,1008
2021,NEBRASKA,829.7649515885705,1167
2021,NEVADA,311.5151678626372,301
2021,NEW HAMPSHIRE,398.10352751730005,192
2021,NEW JERSEY,372.8060898380119,882
2021,NEW MEXICO,1031.5485968804314,536
2021,NEW YORK,7175.995009661613,2012
2021,NORTH CAROLINA,2195.1106927213937,861
2021,NORTH DAKOTA,870.7626357606492,740
2021,OHIO,2555.558125292865,1015
2021,OKLAHOMA,995.071087867747,864
2021,OREGON,138.21096995272455,186
2021,PENNSYLVANIA,6012.351587007346,2196
2021,RHODE ISLAND,359.3007919372077,67
2021,SOUTH CAROLINA,644.0265358169855,404
2021,SOUTH DAKOTA,343.1955002097275,1306
2021,TENNESSEE,2537.852158084578,1024
2021,TEXAS,5835.952723607514,3544
2021,UTAH,746.9221917516319,370
2021,VERMONT,1499.945121537865,266
2021,VIRGINIA,8518.976759175957,2275
2021,WASHINGTON,513.2484880961144,207
2021,WEST VIRGINIA,3511.7813075907443,836
2021,WISCONSIN,1261.7144817945605,851
2021,WYOMING,96.76368583270555,698
